etf,year_value,year_name,percentile,return
50_50,30,30yr,19,2.890123718032508
50_50,30,30yr,20,3.0628495322006133
50_50,30,30yr,21,3.240003551682401
50_50,30,30yr,22,3.423527880859838
50_50,30,30yr,23,3.616303140972296
50_50,30,30yr,24,3.8034216305905266
50_50,30,30yr,25,3.9987632932350854
50_50,30,30yr,26,4.194733075637429
50_50,30,30yr,27,4.414324370847481
50_50,30,30yr,28,4.635953218125488
50_50,30,30yr,29,4.860813054242383
50_50,30,30yr,30,5.074761383008744
50_50,30,30yr,31,5.316895519120331
50_50,30,30yr,32,5.574977851557933
50_50,30,30yr,33,5.831610059051504
50_50,30,30yr,34,6.094240648811758
50_50,30,30yr,35,6.371635555346088
50_50,30,30yr,36,6.657292973495232
50_50,30,30yr,37,6.966744017371871
50_50,30,30yr,38,7.286616170562095
50_50,30,30yr,39,7.58264296981393
50_50,30,30yr,40,7.907806972587538
50_50,30,30yr,41,8.263408117562532
50_50,30,30yr,42,8.621561248271405
50_50,30,30yr,43,9.003839192891249
50_50,30,30yr,44,9.40317996925321
50_50,30,30yr,45,9.805040455478418
50_50,30,30yr,46,10.218205585856358
50_50,30,30yr,47,10.64469063090483
50_50,30,30yr,48,11.11050556010914
50_50,30,30yr,49,11.57037224638861
50_50,30,30yr,50,12.066491721778931
50_50,30,30yr,51,12.617618778826694
50_50,30,30yr,52,13.1635881471482
50_50,30,30yr,53,13.752014719296525
50_50,30,30yr,54,14.314748837345627
50_50,30,30yr,55,14.956557290887869
50_50,30,30yr,56,15.62407195026611
50_50,30,30yr,57,16.336399802140047
50_50,30,30yr,58,17.066405569458453
50_50,30,30yr,59,17.85521117480767
50_50,30,30yr,60,18.617715923137226
50_50,30,30yr,61,19.49349631091451
50_50,30,30yr,62,20.38950608730585
50_50,30,30yr,63,21.331433114076887
50_50,30,30yr,64,22.349793092131485
50_50,30,30yr,65,23.458145109123535
50_50,30,30yr,66,24.508735201098514
50_50,30,30yr,67,25.6844365983985
50_50,30,30yr,68,26.97349108891032
50_50,30,30yr,69,28.541458339318176
50_50,30,30yr,70,29.955598565618466
50_50,30,30yr,71,31.51653751192034
50_50,30,30yr,72,33.23556181735087
50_50,30,30yr,73,35.12558143789744
50_50,30,30yr,74,37.15941825192458
50_50,30,30yr,75,39.26905534141836
50_50,30,30yr,76,41.64754612942515
50_50,30,30yr,77,44.072060866955525
50_50,30,30yr,78,46.836620245554556
50_50,30,30yr,79,49.817457763318174
50_50,30,30yr,80,53.18407090999454
50_50,30,30yr,81,57.05967566371736
50_50,30,30yr,82,61.088329797941576
50_50,30,30yr,83,65.67879292720482
50_50,30,30yr,84,70.4892955129598
50_50,30,30yr,85,76.55854867002378
50_50,30,30yr,86,83.05148749400135
50_50,30,30yr,87,90.35743069358874
50_50,30,30yr,88,98.69252677796618
50_50,30,30yr,89,109.57378255931087
50_50,30,30yr,90,121.3454629810256
50_50,30,30yr,91,135.8665439725134
50_50,30,30yr,92,152.79548366497164
50_50,30,30yr,93,175.45592710045574
50_50,30,30yr,94,204.12147062989473
50_50,30,30yr,95,240.07128182959087
50_50,30,30yr,96,295.5562385157856
50_50,30,30yr,97,382.9435431064184
50_50,30,30yr,98,543.6469332929289
50_50,30,30yr,99,893.5018000708234
50_50,30,30yr,100,17698.69727091181
